player1,player2,player1score,player2score
Prober,Gradual_Retaliator,100.4,102.9
Prober,NicerTester,132.9,129.4
Prober,Adaptive_Tit_For_Tat_10,116.4,113.9
Tester,Tester,103.3,104.8
Tester,Joss,116.0,116.0
Tester,Soft_Majority,112.4,114.9
Tester,Adaptive_Tit_For_Tat,426.4,61.9
Tester,Punisher,102.8,107.3
Tester,Extortioner,197.5,179.5
Tester,Retaliator,100.7,107.7
Tester,Spiteful,98.4,106.4
Tester,Windowed_Forgiveness_TFT,135.0,132.5
Tester,Generous_TFT,229.9,206.4
Tester,Predictive_Mirror,115.9,107.4
Tester,Gradual_Retaliator,100.6,109.6
Tester,NicerTester,113.3,114.3
Tester,Adaptive_Tit_For_Tat_10,136.2,135.2
Joss,Joss,110.2,109.2
Joss,Soft_Majority,260.6,199.1
Joss,Adaptive_Tit_For_Tat,322.0,240.0
Joss,Punisher,106.7,108.2
Joss,Extortioner,194.3,169.8
Joss,Retaliator,107.7,108.7
Joss,Spiteful,99.1,103.6
Joss,Windowed_Forgiveness_TFT,127.2,118.7
Joss,Generous_TFT,231.3,190.8
Joss,Predictive_Mirror,120.8,118.8
Joss,Gradual_Retaliator,108.7,110.2
Joss,NicerTester,123.6,118.6
Joss,Adaptive_Tit_For_Tat_10,112.2,112.7
Soft_Majority,Soft_Majority,237.2,229.7
Soft_Majority,Adaptive_Tit_For_Tat,292.5,284.5
Soft_Majority,Punisher,102.2,105.2
Soft_Majority,Extortioner,220.0,74.5
Soft_Majority,Retaliator,154.4,189.4
Soft_Majority,Spiteful,99.0,104.0
Soft_Majority,Windowed_Forgiveness_TFT,243.4,256.9
Soft_Majority,Generous_TFT,220.5,195.0
Soft_Majority,Predictive_Mirror,237.7,264.2
Soft_Majority,Gradual_Retaliator,145.1,168.1
Soft_Majority,NicerTester,172.8,186.8
Soft_Majority,Adaptive_Tit_For_Tat_10,202.1,228.1
Adaptive_Tit_For_Tat,Adaptive_Tit_For_Tat,264.2,272.7
Adaptive_Tit_For_Tat,Punisher,219.9,332.4
Adaptive_Tit_For_Tat,Extortioner,104.1,403.6
Adaptive_Tit_For_Tat,Retaliator,239.9,322.9
Adaptive_Tit_For_Tat,Spiteful,7.8,468.8
Adaptive_Tit_For_Tat,Windowed_Forgiveness_TFT,276.1,299.1
Adaptive_Tit_For_Tat,Generous_TFT,269.0,300.5
Adaptive_Tit_For_Tat,Predictive_Mirror,257.1,309.1
Adaptive_Tit_For_Tat,Gradual_Retaliator,237.8,320.3
Adaptive_Tit_For_Tat,NicerTester,63.6,424.6
Adaptive_Tit_For_Tat,Adaptive_Tit_For_Tat_10,264.6,304.1
Punisher,Punisher,116.5,116.5
Punisher,Extortioner,221.8,74.3
Punisher,Retaliator,102.1,102.1
Punisher,Spiteful,99.8,100.8
Punisher,Windowed_Forgiveness_TFT,116.5,111.0
Punisher,Generous_TFT,189.1,116.6
Punisher,Predictive_Mirror,116.9,110.9
Punisher,Gradual_Retaliator,104.3,102.8
Punisher,NicerTester,110.4,100.9
Punisher,Adaptive_Tit_For_Tat_10,103.5,101.0
Extortioner,Extortioner,165.6,163.6
Extortioner,Retaliator,165.3,195.8
Extortioner,Spiteful,68.8,224.8
Extortioner,Windowed_Forgiveness_TFT,186.3,194.8
Extortioner,Generous_TFT,219.7,177.2
Extortioner,Predictive_Mirror,175.7,194.2
Extortioner,Gradual_Retaliator,167.3,197.8
Extortioner,NicerTester,184.1,190.6
Extortioner,Adaptive_Tit_For_Tat_10,184.6,193.6
Retaliator,Retaliator,105.1,105.1
Retaliator,Spiteful,99.3,102.8
Retaliator,Windowed_Forgiveness_TFT,106.3,101.8
Retaliator,Generous_TFT,192.5,123.0
Retaliator,Predictive_Mirror,114.8,110.3
Retaliator,Gradual_Retaliator,104.4,104.4
Retaliator,NicerTester,110.7,104.2
Retaliator,Adaptive_Tit_For_Tat_10,105.2,101.7
Spiteful,Spiteful,145.3,145.3
Spiteful,Windowed_Forgiveness_TFT,103.2,99.2
Spiteful,Generous_TFT,177.6,80.6
Spiteful,Predictive_Mirror,110.0,97.5
Spiteful,Gradual_Retaliator,100.8,99.8
Spiteful,NicerTester,110.8,97.3
Spiteful,Adaptive_Tit_For_Tat_10,103.6,99.1
Windowed_Forgiveness_TFT,Windowed_Forgiveness_TFT,163.6,166.6
Windowed_Forgiveness_TFT,Generous_TFT,242.1,233.1
Windowed_Forgiveness_TFT,Predictive_Mirror,126.4,127.4
Windowed_Forgiveness_TFT,Gradual_Retaliator,101.2,105.7
Windowed_Forgiveness_TFT,NicerTester,126.9,132.9
Windowed_Forgiveness_TFT,Adaptive_Tit_For_Tat_10,141.1,144.1
Generous_TFT,Generous_TFT,252.8,259.8
Generous_TFT,Predictive_Mirror,205.9,228.4
Generous_TFT,Gradual_Retaliator,129.1,191.6
Generous_TFT,NicerTester,200.9,228.9
Generous_TFT,Adaptive_Tit_For_Tat_10,222.4,243.9
Predictive_Mirror,Predictive_Mirror,133.9,133.4
Predictive_Mirror,Gradual_Retaliator,114.2,121.7
Predictive_Mirror,NicerTester,106.3,113.8
Predictive_Mirror,Adaptive_Tit_For_Tat_10,127.2,129.2
Gradual_Retaliator,Gradual_Retaliator,110.2,110.7
Gradual_Retaliator,NicerTester,113.3,107.8
Gradual_Retaliator,Adaptive_Tit_For_Tat_10,106.4,104.4
NicerTester,NicerTester,106.0,106.0
NicerTester,Adaptive_Tit_For_Tat_10,118.4,118.9
Adaptive_Tit_For_Tat_10,Adaptive_Tit_For_Tat_10,125.7,126.2
