player1,player2,player1score,player2score
Always_defect,Alternator,269.2,57.7
Always_defect,Not_nice_tit_for_tat,100.0,100.0
Always_defect,Grim_Trigger,102.8,99.3
Always_defect,Pavlov,277.6,55.6
Always_defect,Prober,102.8,99.3
Always_defect,Tester,106.8,98.3
Always_defect,Joss,103.6,99.1
Always_defect,Soft_Majority,103.2,99.2
Always_defect,Adaptive_Tit_For_Tat,102.8,99.3
Always_defect,Punisher,102.0,99.5
Always_defect,Extortioner,210.0,72.5
Always_defect,Retaliator,102.8,99.3
Always_defect,Spiteful,100.0,100.0
Always_defect,Windowed_Forgiveness_TFT,102.8,99.3
Always_defect,Generous_TFT,167.6,83.1
Always_defect,Predictive_Mirror,110.4,97.4
Always_defect,Gradual_Retaliator,102.0,99.5
Always_defect,NicerTester,109.6,97.6
Always_defect,Adaptive_Tit_For_Tat_10,103.6,99.1
Tit_for_two_tats,Tit_for_two_tats,227.4,230.4
Tit_for_two_tats,Random,183.9,245.9
Tit_for_two_tats,Alternator,170.8,286.3
Tit_for_two_tats,Not_nice_tit_for_tat,125.6,142.6
Tit_for_two_tats,Grim_Trigger,106.4,116.4
Tit_for_two_tats,Pavlov,175.7,242.7
Tit_for_two_tats,Prober,118.4,137.9
Tit_for_two_tats,Tester,105.1,117.1
Tit_for_two_tats,Joss,117.7,134.7
Tit_for_two_tats,Soft_Majority,264.1,253.1
Tit_for_two_tats,Adaptive_Tit_For_Tat,124.2,139.7
Tit_for_two_tats,Punisher,104.6,111.6
Tit_for_two_tats,Extortioner,162.5,243.5
Tit_for_two_tats,Retaliator,108.2,123.2
Tit_for_two_tats,Spiteful,98.5,106.0
Tit_for_two_tats,Windowed_Forgiveness_TFT,168.5,188.0
Tit_for_two_tats,Generous_TFT,228.2,254.2
Tit_for_two_tats,Predictive_Mirror,142.1,155.6
Tit_for_two_tats,Gradual_Retaliator,104.5,114.5
Tit_for_two_tats,NicerTester,109.7,121.7
Tit_for_two_tats,Adaptive_Tit_For_Tat_10,141.0,161.5
Random,Random,196.0,212.5
Random,Alternator,201.1,202.6
Random,Not_nice_tit_for_tat,178.3,219.8
Random,Grim_Trigger,61.8,263.3
Random,Pavlov,208.1,200.6
Random,Prober,106.2,240.7
Random,Tester,142.8,231.3
Random,Joss,164.1,213.6
Random,Soft_Majority,86.1,253.6
Random,Adaptive_Tit_For_Tat,172.2,214.2
Random,Punisher,113.3,239.8
Random,Extortioner,157.9,222.4
Random,Retaliator,133.0,233.0
Random,Spiteful,59.3,262.8
Random,Windowed_Forgiveness_TFT,198.4,210.4
Random,Generous_TFT,207.4,197.4
Random,Predictive_Mirror,183.8,206.8
Random,Gradual_Retaliator,135.9,225.4
Random,NicerTester,146.0,226.0
Random,Adaptive_Tit_For_Tat_10,171.9,208.4
Alternator,Alternator,188.2,186.2
Alternator,Not_nice_tit_for_tat,188.1,227.6
Alternator,Grim_Trigger,65.2,257.2
Alternator,Pavlov,211.6,203.1
Alternator,Prober,164.1,232.1
Alternator,Tester,190.7,224.2
Alternator,Joss,179.5,234.0
Alternator,Soft_Majority,81.2,255.7
Alternator,Adaptive_Tit_For_Tat,193.9,230.4
Alternator,Punisher,125.0,247.0
Alternator,Extortioner,154.3,225.3
Alternator,Retaliator,63.9,259.9
Alternator,Spiteful,60.7,257.2
Alternator,Windowed_Forgiveness_TFT,189.5,226.5
Alternator,Generous_TFT,237.1,210.1
Alternator,Predictive_Mirror,198.4,227.9
Alternator,Gradual_Retaliator,65.6,253.1
Alternator,NicerTester,113.1,243.6
Alternator,Adaptive_Tit_For_Tat_10,192.0,229.5
Not_nice_tit_for_tat,Not_nice_tit_for_tat,100.0,100.0
Not_nice_tit_for_tat,Grim_Trigger,102.1,100.6
Not_nice_tit_for_tat,Pavlov,204.8,174.3
Not_nice_tit_for_tat,Prober,108.5,106.5
Not_nice_tit_for_tat,Tester,116.6,112.1
Not_nice_tit_for_tat,Joss,106.7,104.7
Not_nice_tit_for_tat,Soft_Majority,102.9,101.9
Not_nice_tit_for_tat,Adaptive_Tit_For_Tat,104.7,102.2
Not_nice_tit_for_tat,Punisher,101.0,100.5
Not_nice_tit_for_tat,Extortioner,187.5,152.0
Not_nice_tit_for_tat,Retaliator,102.2,101.7
Not_nice_tit_for_tat,Spiteful,100.0,100.0
Not_nice_tit_for_tat,Windowed_Forgiveness_TFT,105.1,103.6
Not_nice_tit_for_tat,Generous_TFT,201.6,170.1
Not_nice_tit_for_tat,Predictive_Mirror,118.7,115.2
Not_nice_tit_for_tat,Gradual_Retaliator,102.2,101.7
Not_nice_tit_for_tat,NicerTester,114.7,109.7
Not_nice_tit_for_tat,Adaptive_Tit_For_Tat_10,107.2,104.2
Grim_Trigger,Grim_Trigger,105.2,104.2
Grim_Trigger,Pavlov,276.6,64.1
Grim_Trigger,Prober,102.1,102.1
Grim_Trigger,Tester,105.5,102.0
Grim_Trigger,Joss,105.9,106.4
Grim_Trigger,Soft_Majority,106.3,103.8
Grim_Trigger,Adaptive_Tit_For_Tat,107.1,104.6
Grim_Trigger,Punisher,107.4,107.9
Grim_Trigger,Extortioner,208.4,76.9
Grim_Trigger,Retaliator,102.2,103.2
Grim_Trigger,Spiteful,99.1,103.6
Grim_Trigger,Windowed_Forgiveness_TFT,108.7,103.7
Grim_Trigger,Generous_TFT,171.4,89.9
Grim_Trigger,Predictive_Mirror,109.6,106.6
Grim_Trigger,Gradual_Retaliator,102.3,102.8
Grim_Trigger,NicerTester,108.7,102.2
Grim_Trigger,Adaptive_Tit_For_Tat_10,106.2,106.7
Pavlov,Pavlov,237.5,236.5
Pavlov,Prober,80.9,265.9
Pavlov,Tester,153.2,218.2
Pavlov,Joss,170.1,207.6
Pavlov,Soft_Majority,70.2,267.7
Pavlov,Adaptive_Tit_For_Tat,179.2,203.7
Pavlov,Punisher,104.4,252.4
Pavlov,Extortioner,155.5,230.5
Pavlov,Retaliator,115.5,248.5
Pavlov,Spiteful,55.0,280.0
Pavlov,Windowed_Forgiveness_TFT,178.0,206.0
Pavlov,Generous_TFT,200.1,199.1
Pavlov,Predictive_Mirror,180.9,207.4
Pavlov,Gradual_Retaliator,110.4,247.9
Pavlov,NicerTester,147.0,224.0
Pavlov,Adaptive_Tit_For_Tat_10,181.2,205.7
Prober,Prober,102.1,101.1
Prober,Tester,107.6,104.6
Prober,Joss,105.5,103.5
Prober,Soft_Majority,102.2,103.2
Prober,Adaptive_Tit_For_Tat,110.9,107.4
Prober,Punisher,102.2,103.2
Prober,Extortioner,208.0,76.0
Prober,Retaliator,101.5,103.0
Prober,Spiteful,99.3,102.8
Prober,Windowed_Forgiveness_TFT,107.0,106.5
Prober,Generous_TFT,182.0,141.0
Prober,Predictive_Mirror,113.7,108.2
Prober,Gradual_Retaliator,102.0,102.5
Prober,NicerTester,114.5,110.0
Prober,Adaptive_Tit_For_Tat_10,106.7,104.7
Tester,Tester,104.6,103.6
Tester,Joss,108.9,109.9
Tester,Soft_Majority,105.6,107.6
Tester,Adaptive_Tit_For_Tat,113.7,115.2
Tester,Punisher,102.7,106.7
Tester,Extortioner,188.2,164.2
Tester,Retaliator,101.0,106.5
Tester,Spiteful,98.4,106.4
Tester,Windowed_Forgiveness_TFT,117.8,115.8
Tester,Generous_TFT,212.0,180.0
Tester,Predictive_Mirror,111.4,105.4
Tester,Gradual_Retaliator,100.4,105.9
Tester,NicerTester,105.6,109.6
Tester,Adaptive_Tit_For_Tat_10,111.4,114.9
Joss,Joss,107.5,108.0
Joss,Soft_Majority,131.3,117.3
Joss,Adaptive_Tit_For_Tat,111.6,110.1
Joss,Punisher,104.5,103.5
Joss,Extortioner,188.2,148.2
Joss,Retaliator,105.1,105.6
Joss,Spiteful,99.2,103.2
Joss,Windowed_Forgiveness_TFT,113.3,107.8
Joss,Generous_TFT,192.2,147.7
Joss,Predictive_Mirror,109.6,108.6
Joss,Gradual_Retaliator,104.8,103.8
Joss,NicerTester,116.9,114.4
Joss,Adaptive_Tit_For_Tat_10,110.7,110.2
Soft_Majority,Soft_Majority,169.6,175.6
Soft_Majority,Adaptive_Tit_For_Tat,168.6,211.6
Soft_Majority,Punisher,103.3,110.8
Soft_Majority,Extortioner,205.1,78.6
Soft_Majority,Retaliator,122.3,147.3
Soft_Majority,Spiteful,99.1,103.6
Soft_Majority,Windowed_Forgiveness_TFT,165.2,177.7
Soft_Majority,Generous_TFT,196.6,198.1
Soft_Majority,Predictive_Mirror,147.7,166.2
Soft_Majority,Gradual_Retaliator,131.8,168.8
Soft_Majority,NicerTester,159.0,184.0
Soft_Majority,Adaptive_Tit_For_Tat_10,142.0,163.0
Adaptive_Tit_For_Tat,Adaptive_Tit_For_Tat,192.2,193.7
Adaptive_Tit_For_Tat,Punisher,101.3,105.3
Adaptive_Tit_For_Tat,Extortioner,191.0,166.0
Adaptive_Tit_For_Tat,Retaliator,104.1,105.1
Adaptive_Tit_For_Tat,Spiteful,99.1,103.6
Adaptive_Tit_For_Tat,Windowed_Forgiveness_TFT,116.7,115.7
Adaptive_Tit_For_Tat,Generous_TFT,199.1,166.6
Adaptive_Tit_For_Tat,Predictive_Mirror,110.6,110.6
Adaptive_Tit_For_Tat,Gradual_Retaliator,105.6,105.6
Adaptive_Tit_For_Tat,NicerTester,115.8,114.8
Adaptive_Tit_For_Tat,Adaptive_Tit_For_Tat_10,114.2,112.2
Punisher,Punisher,106.9,106.4
Punisher,Extortioner,209.0,76.0
Punisher,Retaliator,101.6,101.1
Punisher,Spiteful,99.5,102.0
Punisher,Windowed_Forgiveness_TFT,110.5,105.5
Punisher,Generous_TFT,175.7,108.2
Punisher,Predictive_Mirror,110.5,103.5
Punisher,Gradual_Retaliator,103.4,102.9
Punisher,NicerTester,107.7,102.2
Punisher,Adaptive_Tit_For_Tat_10,106.3,101.8
Extortioner,Extortioner,161.7,155.7
Extortioner,Retaliator,132.4,189.4
Extortioner,Spiteful,72.1,211.6
Extortioner,Windowed_Forgiveness_TFT,162.7,186.2
Extortioner,Generous_TFT,203.3,166.8
Extortioner,Predictive_Mirror,164.7,187.2
Extortioner,Gradual_Retaliator,145.6,192.6
Extortioner,NicerTester,158.3,182.3
Extortioner,Adaptive_Tit_For_Tat_10,161.7,186.7
Retaliator,Retaliator,105.9,106.9
Retaliator,Spiteful,99.5,102.0
Retaliator,Windowed_Forgiveness_TFT,104.2,101.2
Retaliator,Generous_TFT,190.5,115.0
Retaliator,Predictive_Mirror,107.6,104.6
Retaliator,Gradual_Retaliator,102.9,102.4
Retaliator,NicerTester,110.0,104.5
Retaliator,Adaptive_Tit_For_Tat_10,106.8,103.8
Spiteful,Spiteful,121.2,120.7
Spiteful,Windowed_Forgiveness_TFT,103.6,99.1
Spiteful,Generous_TFT,162.0,84.5
Spiteful,Predictive_Mirror,108.8,97.8
Spiteful,Gradual_Retaliator,102.0,99.5
Spiteful,NicerTester,108.8,97.8
Spiteful,Adaptive_Tit_For_Tat_10,104.0,99.0
Windowed_Forgiveness_TFT,Windowed_Forgiveness_TFT,120.1,122.6
Windowed_Forgiveness_TFT,Generous_TFT,205.0,182.0
Windowed_Forgiveness_TFT,Predictive_Mirror,121.2,125.2
Windowed_Forgiveness_TFT,Gradual_Retaliator,100.3,104.8
Windowed_Forgiveness_TFT,NicerTester,110.2,114.7
Windowed_Forgiveness_TFT,Adaptive_Tit_For_Tat_10,115.1,114.1
Generous_TFT,Generous_TFT,218.4,212.9
Generous_TFT,Predictive_Mirror,163.3,195.3
Generous_TFT,Gradual_Retaliator,112.2,177.2
Generous_TFT,NicerTester,171.0,201.5
Generous_TFT,Adaptive_Tit_For_Tat_10,163.6,195.6
Predictive_Mirror,Predictive_Mirror,113.6,116.1
Predictive_Mirror,Gradual_Retaliator,107.0,110.0
Predictive_Mirror,NicerTester,107.5,109.5
Predictive_Mirror,Adaptive_Tit_For_Tat_10,112.6,112.6
Gradual_Retaliator,Gradual_Retaliator,103.5,103.5
Gradual_Retaliator,NicerTester,110.7,104.7
Gradual_Retaliator,Adaptive_Tit_For_Tat_10,106.2,103.7
NicerTester,NicerTester,105.7,106.2
NicerTester,Adaptive_Tit_For_Tat_10,113.7,115.2
Adaptive_Tit_For_Tat_10,Adaptive_Tit_For_Tat_10,111.9,111.4
