player1,player2,player1score,player2score
Not_nice_tit_for_tat,Windowed_Forgiveness_TFT,131.1,127.1
Not_nice_tit_for_tat,Generous_TFT,271.5,249.5
Not_nice_tit_for_tat,Predictive_Mirror,148.4,142.9
Not_nice_tit_for_tat,Gradual_Retaliator,102.7,102.7
Not_nice_tit_for_tat,NicerTester,164.1,160.1
Not_nice_tit_for_tat,Adaptive_Tit_For_Tat_10,145.3,138.8
Grim_Trigger,Grim_Trigger,116.2,116.2
Grim_Trigger,Pavlov,292.2,73.2
Grim_Trigger,Prober,103.1,102.6
Grim_Trigger,Tester,107.1,101.6
Grim_Trigger,Joss,113.0,114.0
Grim_Trigger,Soft_Majority,188.2,118.2
Grim_Trigger,Adaptive_Tit_For_Tat,436.6,75.6
Grim_Trigger,Punisher,114.6,114.6
Grim_Trigger,Extortioner,226.2,73.7
Grim_Trigger,Retaliator,103.0,103.0
Grim_Trigger,Spiteful,99.1,103.6
Grim_Trigger,Windowed_Forgiveness_TFT,132.5,127.5
Grim_Trigger,Generous_TFT,195.3,107.8
Grim_Trigger,Predictive_Mirror,131.6,129.6
Grim_Trigger,Gradual_Retaliator,102.7,102.7
Grim_Trigger,NicerTester,108.6,104.1
Grim_Trigger,Adaptive_Tit_For_Tat_10,158.4,117.4
Pavlov,Pavlov,279.9,282.4
Pavlov,Prober,84.0,274.5
Pavlov,Tester,166.3,219.8
Pavlov,Joss,190.7,212.2
Pavlov,Soft_Majority,149.5,256.5
Pavlov,Adaptive_Tit_For_Tat,433.8,85.8
Pavlov,Punisher,116.0,257.0
Pavlov,Extortioner,165.2,244.2
Pavlov,Retaliator,137.9,263.9
Pavlov,Spiteful,51.3,294.8
Pavlov,Windowed_Forgiveness_TFT,205.6,205.1
Pavlov,Generous_TFT,259.5,234.0
Pavlov,Predictive_Mirror,204.4,213.4
Pavlov,Gradual_Retaliator,134.8,247.3
Pavlov,NicerTester,198.3,203.8
Pavlov,Adaptive_Tit_For_Tat_10,202.3,207.3
Prober,Prober,102.0,102.0
Prober,Tester,106.0,106.0
Prober,Joss,114.9,113.9
Prober,Soft_Majority,103.1,102.6
Prober,Adaptive_Tit_For_Tat,307.4,272.9
Prober,Punisher,101.8,103.3
Prober,Extortioner,228.1,70.6
Prober,Retaliator,100.6,103.6
Prober,Spiteful,99.1,103.6
Prober,Windowed_Forgiveness_TFT,133.2,132.2
Prober,Generous_TFT,255.6,226.6
Prober,Predictive_Mirror,139.4,133.4
Prober,Gradual_Retaliator,101.8,103.3
Prober,NicerTester,155.9,150.9
Prober,Adaptive_Tit_For_Tat_10,141.7,140.2
Tester,Tester,105.1,105.1
Tester,Joss,126.8,129.3
Tester,Soft_Majority,134.2,135.7
Tester,Adaptive_Tit_For_Tat,439.8,65.3
Tester,Punisher,102.1,106.6
Tester,Extortioner,199.5,194.0
Tester,Retaliator,100.8,110.3
Tester,Spiteful,98.0,108.0
Tester,Windowed_Forgiveness_TFT,184.7,178.7
Tester,Generous_TFT,257.4,244.9
Tester,Predictive_Mirror,111.8,101.8
Tester,Gradual_Retaliator,101.2,110.2
Tester,NicerTester,106.2,110.2
Tester,Adaptive_Tit_For_Tat_10,144.2,145.2
Joss,Joss,118.2,116.7
Joss,Soft_Majority,282.5,222.5
Joss,Adaptive_Tit_For_Tat,324.3,251.8
Joss,Punisher,108.3,108.8
Joss,Extortioner,200.2,178.7
Joss,Retaliator,111.9,112.4
Joss,Spiteful,99.0,104.0
Joss,Windowed_Forgiveness_TFT,130.2,121.2
Joss,Generous_TFT,245.3,204.8
Joss,Predictive_Mirror,123.5,123.0
Joss,Gradual_Retaliator,112.0,112.0
Joss,NicerTester,130.6,126.6
Joss,Adaptive_Tit_For_Tat_10,122.2,117.7
Soft_Majority,Soft_Majority,259.2,254.7
Soft_Majority,Adaptive_Tit_For_Tat,297.4,290.9
Soft_Majority,Punisher,115.5,125.0
Soft_Majority,Extortioner,225.8,74.3
Soft_Majority,Retaliator,182.9,208.9
Soft_Majority,Spiteful,99.0,104.0
Soft_Majority,Windowed_Forgiveness_TFT,285.4,301.9
Soft_Majority,Generous_TFT,284.0,302.5
Soft_Majority,Predictive_Mirror,280.3,302.3
Soft_Majority,Gradual_Retaliator,153.0,166.0
Soft_Majority,NicerTester,243.9,266.9
Soft_Majority,Adaptive_Tit_For_Tat_10,268.0,287.0
Adaptive_Tit_For_Tat,Adaptive_Tit_For_Tat,296.4,292.9
Adaptive_Tit_For_Tat,Punisher,250.0,323.5
Adaptive_Tit_For_Tat,Extortioner,103.9,415.9
Adaptive_Tit_For_Tat,Retaliator,266.1,312.6
Adaptive_Tit_For_Tat,Spiteful,5.9,476.4
Adaptive_Tit_For_Tat,Windowed_Forgiveness_TFT,289.0,297.0
Adaptive_Tit_For_Tat,Generous_TFT,284.5,301.5
Adaptive_Tit_For_Tat,Predictive_Mirror,278.7,305.2
Adaptive_Tit_For_Tat,Gradual_Retaliator,270.2,311.7
Adaptive_Tit_For_Tat,NicerTester,14.2,472.7
Adaptive_Tit_For_Tat,Adaptive_Tit_For_Tat_10,278.4,304.9
Punisher,Punisher,123.5,123.0
Punisher,Extortioner,228.8,73.8
Punisher,Retaliator,103.0,103.0
Punisher,Spiteful,100.0,100.0
Punisher,Windowed_Forgiveness_TFT,135.8,128.8
Punisher,Generous_TFT,206.6,128.6
Punisher,Predictive_Mirror,125.6,118.6
Punisher,Gradual_Retaliator,111.7,109.7
Punisher,NicerTester,109.8,101.3
Punisher,Adaptive_Tit_For_Tat_10,106.3,101.8
Extortioner,Extortioner,165.8,167.3
Extortioner,Retaliator,185.7,202.7
Extortioner,Spiteful,67.3,230.8
Extortioner,Windowed_Forgiveness_TFT,193.4,196.9
Extortioner,Generous_TFT,238.3,178.3
Extortioner,Predictive_Mirror,194.5,196.0
Extortioner,Gradual_Retaliator,184.3,200.8
Extortioner,NicerTester,191.3,196.3
Extortioner,Adaptive_Tit_For_Tat_10,191.1,199.1
Retaliator,Retaliator,123.5,123.0
Retaliator,Spiteful,99.0,104.0
Retaliator,Windowed_Forgiveness_TFT,107.0,102.0
Retaliator,Generous_TFT,239.3,175.3
Retaliator,Predictive_Mirror,138.2,133.7
Retaliator,Gradual_Retaliator,111.4,111.4
Retaliator,NicerTester,113.6,107.1
Retaliator,Adaptive_Tit_For_Tat_10,106.7,101.7
Spiteful,Spiteful,154.8,155.3
Spiteful,Windowed_Forgiveness_TFT,104.0,99.0
Spiteful,Generous_TFT,180.4,79.9
Spiteful,Predictive_Mirror,111.2,97.2
Spiteful,Gradual_Retaliator,101.6,99.6
Spiteful,NicerTester,112.0,97.0
Spiteful,Adaptive_Tit_For_Tat_10,104.0,99.0
Windowed_Forgiveness_TFT,Windowed_Forgiveness_TFT,223.2,228.7
Windowed_Forgiveness_TFT,Generous_TFT,268.9,278.4
Windowed_Forgiveness_TFT,Predictive_Mirror,184.8,191.3
Windowed_Forgiveness_TFT,Gradual_Retaliator,102.0,107.0
Windowed_Forgiveness_TFT,NicerTester,165.8,175.8
Windowed_Forgiveness_TFT,Adaptive_Tit_For_Tat_10,176.8,182.3
Generous_TFT,Generous_TFT,275.2,273.7
Generous_TFT,Predictive_Mirror,250.0,263.5
Generous_TFT,Gradual_Retaliator,158.3,226.8
Generous_TFT,NicerTester,163.1,224.1
Generous_TFT,Adaptive_Tit_For_Tat_10,244.8,262.8
Predictive_Mirror,Predictive_Mirror,161.7,159.2
Predictive_Mirror,Gradual_Retaliator,120.1,123.1
Predictive_Mirror,NicerTester,104.4,113.4
Predictive_Mirror,Adaptive_Tit_For_Tat_10,145.7,146.7
Gradual_Retaliator,Gradual_Retaliator,117.1,116.1
Gradual_Retaliator,NicerTester,112.6,104.6
Gradual_Retaliator,Adaptive_Tit_For_Tat_10,105.6,101.6
NicerTester,NicerTester,107.8,104.8
NicerTester,Adaptive_Tit_For_Tat_10,141.9,142.9
Adaptive_Tit_For_Tat_10,Adaptive_Tit_For_Tat_10,132.8,134.8
